Mean data for PAK  Province= 7: Punjab,  from 1981 to 2026, weekly; version='GC_current'<br>for cropland area only<br>
year,week, SMN,SMT,VCI,TCI, VHI<br>
1985, 4,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 5,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 6,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 7,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 8,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 9, 0.222,304.52, 30.43,  7.52, 18.97,
1985,10, 0.221,304.67, 29.59, 10.35, 19.97,
1985,11, 0.212,304.94, 25.79, 13.75, 19.77,
1985,12, 0.200,305.18, 22.71, 20.24, 21.47,
1985,13, 0.185,305.86, 20.65, 27.66, 24.15,
1985,14, 0.169,307.03, 20.24, 34.31, 27.28,
1985,15, 0.153,308.64, 21.08, 36.01, 28.55,
1985,16, 0.138,310.52, 22.02, 33.60, 27.81,
1985,17, 0.124,312.35, 23.81, 31.58, 27.70,
1985,18, 0.112,314.04, 25.01, 28.77, 26.89,
1985,19, 0.101,315.42, 25.63, 25.53, 25.58,
1985,20, 0.093,316.63, 30.71, 20.58, 25.64,
1985,21, 0.085,317.44, 32.07, 15.39, 23.73,
1985,22, 0.078,317.42, 30.52, 11.84, 21.18,
1985,23, 0.072,316.65, 26.89, 10.13, 18.51,
1985,24, 0.066,315.19, 22.95, 10.78, 16.86,
1985,25, 0.063,313.00, 20.50, 13.75, 17.13,
1985,26, 0.062,310.35, 19.15, 18.29, 18.72,
1985,27, 0.063,306.88, 18.06, 27.55, 22.80,
1985,28, 0.067,303.23, 18.50, 38.57, 28.53,
1985,29, 0.075,300.77, 19.89, 45.53, 32.71,
1985,30, 0.086,299.63, 22.18, 46.19, 34.19,
1985,31, 0.100,299.93, 25.04, 42.92, 33.98,
1985,32, 0.115,301.08, 27.24, 37.41, 32.32,
1985,33, 0.128,302.56, 28.13, 31.21, 29.67,
1985,34, 0.139,303.75, 27.94, 27.15, 27.55,
1985,35, 0.152,304.58, 29.22, 25.29, 27.25,
1985,36, 0.162,305.82, 30.43, 21.84, 26.14,
1985,37, 0.167,306.70, 29.33, 22.16, 25.75,
1985,38, 0.170,307.06, 29.22, 24.34, 26.78,
1985,39, 0.173,307.09, 30.90, 25.36, 28.13,
1985,40, 0.175,306.82, 33.13, 26.14, 29.63,
1985,41, 0.175,306.36, 35.59, 27.48, 31.53,
1985,42, 0.171,305.61, 37.59, 30.82, 34.21,
1985,43, 0.165,304.71, 38.81, 33.56, 36.18,
1985,44, 0.155,303.77, 37.86, 35.45, 36.66,
1985,45, 0.147,302.70, 37.40, 37.51, 37.45,
1985,46, 0.142,301.52, 38.11, 38.75, 38.43,
1985,47, 0.138,300.27, 38.93, 40.84, 39.88,
1985,48, 0.137,299.08, 41.33, 42.99, 42.16,
1985,49, 0.138,297.80, 42.28, 50.68, 46.48,
1985,50, 0.138,296.60, 41.17, 43.66, 42.42,
1985,51, 0.141,295.81, 39.89, 47.80, 43.85,
1985,52, 0.147,295.36, 39.87, 49.04, 44.46,
1986, 1, 0.157,295.18, 38.06, 47.35, 42.70,
1986, 2, 0.170,295.30, 38.82, 44.20, 41.51,
1986, 3, 0.183,295.54, 39.98, 43.16, 41.57,
1986, 4, 0.199,295.81, 41.81, 43.81, 42.81,
1986, 5, 0.216,296.34, 43.87, 42.29, 43.08,
1986, 6, 0.232,297.18, 46.27, 39.06, 42.67,
1986, 7, 0.247,298.18, 49.05, 34.80, 41.92,
1986, 8, 0.255,299.08, 49.64, 34.01, 41.82,
1986, 9, 0.257,299.92, 49.00, 37.08, 43.04,
1986,10, 0.257,300.88, 49.04, 40.46, 44.75,
1986,11, 0.252,301.84, 49.16, 45.68, 47.42,
1986,12, 0.242,303.26, 49.66, 45.71, 47.68,
1986,13, 0.227,304.65, 49.54, 47.07, 48.31,
1986,14, 0.208,306.17, 48.71, 48.55, 48.63,
1986,15, 0.184,307.32, 45.10, 50.59, 47.84,
1986,16, 0.160,308.78, 40.12, 49.54, 44.83,
1986,17, 0.138,310.55, 34.45, 46.22, 40.34,
1986,18, 0.121,311.78, 30.99, 45.76, 38.38,
1986,19, 0.107,312.33, 28.55, 48.30, 38.43,
1986,20, 0.097,312.73, 31.34, 49.41, 40.37,
1986,21, 0.088,313.29, 30.88, 45.64, 38.26,
1986,22, 0.080,313.32, 28.17, 40.99, 34.58,
1986,23, 0.073,312.35, 25.14, 38.74, 31.94,
1986,24, 0.068,310.82, 22.79, 37.21, 30.00,
1986,25, 0.067,309.49, 22.78, 33.66, 28.22,
1986,26, 0.069,307.42, 24.09, 34.94, 29.51,
1986,27, 0.074,305.20, 25.71, 38.28, 31.99,
1986,28, 0.080,302.47, 27.18, 43.91, 35.55,
1986,29, 0.089,300.83, 29.36, 45.31, 37.34,
1986,30, 0.100,299.68, 31.33, 44.69, 38.01,
1986,31, 0.113,299.06, 33.57, 43.89, 38.73,
1986,32, 0.127,299.26, 35.64, 43.29, 39.46,
1986,33, 0.140,300.80, 35.64, 38.99, 37.32,
1986,34, 0.151,302.92, 35.53, 30.17, 32.85,
1986,35, 0.160,304.11, 34.29, 27.29, 30.79,
1986,36, 0.167,304.75, 33.02, 28.68, 30.85,
1986,37, 0.170,305.27, 30.78, 33.25, 32.02,
1986,38, 0.170,305.40, 28.72, 39.82, 34.27,
1986,39, 0.170,305.35, 28.59, 44.51, 36.55,
1986,40, 0.168,305.25, 28.07, 44.51, 36.29,
1986,41, 0.164,304.89, 27.93, 44.10, 36.01,
1986,42, 0.159,304.49, 29.02, 42.99, 36.00,
1986,43, 0.153,303.80, 29.67, 42.95, 36.31,
1986,44, 0.148,303.01, 32.25, 43.57, 37.91,
1986,45, 0.142,302.23, 33.20, 42.62, 37.91,
1986,46, 0.135,301.17, 32.68, 42.57, 37.62,
1986,47, 0.131,299.94, 33.28, 44.84, 39.06,
1986,48, 0.130,298.35, 34.98, 52.69, 43.84,
1986,49, 0.130,296.94, 36.10, 61.68, 48.89,
1986,50, 0.130,295.93, 35.39, 54.43, 44.91,
1986,51, 0.132,295.21, 33.90, 58.08, 45.99,
1986,52, 0.138,294.76, 34.57, 59.07, 46.82,
1987, 1, 0.147,294.73, 31.55, 54.49, 43.02,
1987, 2, 0.158,295.12, 31.28, 46.06, 38.67,
1987, 3, 0.171,295.68, 32.00, 38.74, 35.37,
1987, 4, 0.183,296.06, 32.03, 36.85, 34.44,
1987, 5, 0.196,296.24, 31.66, 40.58, 36.12,
1987, 6, 0.207,296.48, 30.89, 45.09, 37.99,
1987, 7, 0.218,296.82, 30.48, 49.22, 39.85,
1987, 8, 0.226,297.05, 30.97, 56.45, 43.71,
1987, 9, 0.231,297.24, 31.07, 65.32, 48.20,
1987,10, 0.231,297.66, 30.67, 71.51, 51.09,
1987,11, 0.226,298.15, 29.93, 79.05, 54.49,
1987,12, 0.217,298.74, 29.69, 84.70, 57.20,
1987,13, 0.206,300.10, 31.29, 83.48, 57.39,
1987,14, 0.193,302.11, 34.42, 78.56, 56.49,
1987,15, 0.177,304.15, 39.46, 73.36, 56.41,
1987,16, 0.158,306.15, 39.49, 69.06, 54.28,
1987,17, 0.140,307.46, 39.07, 68.92, 54.00,
1987,18, 0.123,307.91, 36.29, 72.03, 54.16,
1987,19, 0.112,308.26, 36.53, 74.14, 55.34,
1987,20, 0.104,308.65, 41.25, 73.97, 57.61,
1987,21, 0.098,309.26, 44.42, 69.94, 57.18,
1987,22, 0.094,309.94, 46.04, 61.07, 53.55,
1987,23, 0.090,310.74, 46.39, 48.13, 47.26,
1987,24, 0.087,311.01, 46.41, 36.64, 41.53,
1987,25, 0.085,310.78, 44.86, 27.24, 36.05,
1987,26, 0.085,310.29, 43.08, 19.50, 31.29,
1987,27, 0.086,309.78, 40.60, 12.87, 26.73,
1987,28, 0.088,309.06, 36.59,  9.42, 23.00,
1987,29, 0.093,308.87, 34.02,  6.29, 20.16,
1987,30, 0.100,308.44, 31.77,  4.31, 18.04,
1987,31, 0.107,307.64, 28.78,  3.52, 16.15,
1987,32, 0.115,307.15, 25.57,  3.07, 14.32,
1987,33, 0.123,306.78, 22.76,  3.17, 12.96,
1987,34, 0.132,306.62, 21.24,  3.80, 12.52,
1987,35, 0.142,307.02, 21.07,  4.16, 12.61,
1987,36, 0.150,307.58, 20.48,  4.60, 12.54,
1987,37, 0.156,308.08, 20.36,  5.81, 13.09,
1987,38, 0.160,308.25, 21.25,  8.43, 14.84,
1987,39, 0.162,307.98, 22.26, 11.85, 17.05,
1987,40, 0.161,307.63, 22.47, 13.98, 18.23,
1987,41, 0.158,307.26, 22.39, 15.31, 18.85,
1987,42, 0.154,306.73, 24.46, 17.34, 20.90,
1987,43, 0.156,297.61, 53.28, 18.59, 35.94,
1987,44, 0.141,304.87, 25.43, 22.21, 23.82,
1987,45, 0.133,303.41, 24.43, 27.68, 26.06,
1987,46, 0.126,301.68, 24.33, 35.44, 29.89,
1987,47, 0.121,300.11, 24.09, 42.20, 33.15,
1987,48, 0.116,298.63, 22.29, 48.52, 35.41,
1987,49, 0.111,297.35, 19.00, 55.94, 37.47,
1987,50, 0.108,296.55, 15.55, 42.29, 28.92,
1987,51, 0.108,296.17, 14.76, 38.49, 26.63,
1987,52, 0.111,295.86, 14.13, 36.48, 25.31,
1988, 1, 0.120,295.85, 14.30, 31.69, 22.99,
1988, 2, 0.135,296.09, 17.19, 28.51, 22.85,
1988, 3, 0.150,296.38, 20.23, 27.04, 23.64,
1988, 4, 0.165,296.66, 22.19, 26.73, 24.46,
1988, 5, 0.180,297.19, 24.08, 25.52, 24.80,
1988, 6, 0.195,297.88, 25.85, 25.33, 25.59,
1988, 7, 0.208,298.90, 27.74, 23.29, 25.51,
1988, 8, 0.217,299.98, 29.05, 21.82, 25.43,
1988, 9, 0.224,300.81, 30.96, 24.33, 27.65,
1988,10, 0.228,301.49, 32.87, 30.25, 31.56,
1988,11, 0.228,302.30, 35.10, 37.95, 36.52,
1988,12, 0.223,303.45, 37.33, 41.57, 39.45,
1988,13, 0.211,304.51, 38.34, 44.91, 41.63,
1988,14, 0.194,305.84, 37.96, 45.96, 41.96,
1988,15, 0.174,307.48, 39.18, 42.55, 40.87,
1988,16, 0.153,308.97, 36.13, 41.09, 38.61,
1988,17, 0.134,310.35, 33.84, 42.01, 37.92,
1988,18, 0.119,311.74, 32.42, 42.50, 37.46,
1988,19, 0.105,312.47, 29.20, 44.17, 36.69,
1988,20, 0.092,312.81, 29.13, 45.70, 37.42,
1988,21, 0.081,312.27, 26.00, 48.27, 37.14,
1988,22, 0.072,310.95, 22.89, 50.48, 36.69,
1988,23, 0.065,308.51, 19.13, 55.58, 37.35,
1988,24, 0.059,305.68, 16.56, 59.80, 38.18,
1988,25, 0.056,302.80, 15.32, 62.51, 38.91,
1988,26, 0.055,299.39, 14.75, 67.22, 40.98,
1988,27, 0.058,295.74, 15.92, 74.07, 44.99,
1988,28, 0.068,292.86, 21.11, 78.59, 49.85,
1988,29, 0.083,291.27, 27.71, 80.25, 53.98,
1988,30, 0.100,291.05, 33.74, 77.74, 55.74,
1988,31, 0.117,291.97, 37.86, 74.24, 56.05,
1988,32, 0.135,293.86, 41.87, 68.93, 55.40,
1988,33, 0.154,296.50, 46.10, 61.45, 53.77,
1988,34, 0.170,298.88, 48.19, 55.15, 51.67,
1988,35, 0.183,300.80, 49.07, 50.16, 49.61,
1988,36, 0.192,302.06, 48.77, 49.38, 49.08,
1988,37, 0.196,303.15, 47.16, 51.00, 49.08,
1988,38, 0.197,304.33, 45.13, 49.16, 47.14,
1988,39, 0.192,305.18, 42.14, 44.44, 43.29,
1988,40, 0.187,305.84, 39.61, 35.05, 37.33,
1988,41, 0.181,306.08, 39.21, 28.75, 33.98,
1988,42, 0.175,306.27, 39.58, 22.45, 31.02,
1988,43, 0.166,305.88, 38.73, 20.38, 29.56,
1988,44, 0.157,304.74, 38.31, 23.76, 31.03,
1988,45, 0.153,303.50, 41.56, 27.15, 34.35,
1988,46, 0.153,302.62, 48.23, 24.63, 36.43,
1988,47, 0.152,301.36, 52.22, 26.85, 39.54,
1988,48, 0.150,300.18, 54.37, 28.98, 41.67,
1988,49, 0.149,299.02, 54.20, 35.54, 44.87,
1988,50, 0.149,297.48, 52.81, 29.11, 40.96,
1988,51, 0.150,295.96, 50.17, 45.72, 47.94,
1988,52, 0.156,295.15, 49.30, 52.92, 51.11,
1989, 1, 0.164,294.80, 46.95, 54.28, 50.62,
1989, 2, 0.175,294.98, 46.63, 49.93, 48.28,
1989, 3, 0.184,295.44, 44.99, 45.13, 45.06,
1989, 4, 0.193,296.07, 42.62, 39.51, 41.07,
1989, 5, 0.201,296.47, 40.05, 39.82, 39.94,
1989, 6, 0.213,297.30, 39.61, 37.02, 38.32,
1989, 7, 0.224,298.38, 40.31, 32.79, 36.55,
1989, 8, 0.234,299.33, 41.06, 31.84, 36.45,
1989, 9, 0.239,300.33, 41.33, 32.93, 37.13,
1989,10, 0.241,301.20, 41.80, 37.19, 39.49,
1989,11, 0.240,301.98, 43.66, 45.24, 44.45,
1989,12, 0.239,303.21, 49.05, 47.67, 48.36,
1989,13, 0.233,304.81, 56.15, 46.93, 51.54,
1989,14, 0.223,306.68, 62.53, 45.35, 53.94,
1989,15, 0.208,308.91, 68.28, 39.71, 54.00,
1989,16, 0.186,310.99, 68.71, 34.66, 51.69,
1989,17, 0.164,312.75, 66.80, 32.29, 49.54,
1989,18, 0.146,314.44, 65.40, 29.00, 47.20,
1989,19, 0.131,315.97, 63.69, 24.71, 44.20,
1989,20, 0.118,316.94, 62.31, 20.87, 41.59,
1989,21, 0.104,317.07, 56.32, 20.39, 38.35,
1989,22, 0.091,316.33, 46.51, 22.10, 34.31,
1989,23, 0.081,314.76, 37.78, 25.89, 31.83,
1989,24, 0.075,313.35, 33.62, 26.58, 30.10,
1989,25, 0.073,312.15, 32.82, 24.61, 28.72,
1989,26, 0.073,310.54, 32.38, 24.82, 28.60,
1989,27, 0.076,308.67, 32.25, 27.69, 29.97,
1989,28, 0.082,306.93, 33.15, 31.50, 32.33,
1989,29, 0.091,305.39, 34.70, 35.85, 35.27,
1989,30, 0.103,304.26, 37.46, 37.08, 37.27,
1989,31, 0.117,303.64, 40.49, 35.99, 38.24,
1989,32, 0.134,303.61, 43.44, 33.54, 38.49,
1989,33, 0.151,304.07, 46.31, 29.20, 37.75,
1989,34, 0.167,304.70, 48.68, 24.85, 36.77,
1989,35, 0.181,305.36, 51.10, 21.87, 36.49,
1989,36, 0.193,305.94, 52.23, 21.29, 36.76,
1989,37, 0.200,306.81, 52.30, 20.88, 36.59,
1989,38, 0.204,307.57, 52.06, 19.21, 35.64,
1989,39, 0.203,307.70, 51.02, 18.22, 34.62,
1989,40, 0.198,307.50, 48.67, 17.76, 33.22,
1989,41, 0.192,307.20, 47.07, 17.86, 32.46,
1989,42, 0.183,306.73, 46.66, 18.84, 32.75,
1989,43, 0.172,305.83, 44.86, 22.10, 33.48,
1989,44, 0.161,304.57, 42.56, 26.74, 34.65,
1989,45, 0.154,303.26, 42.40, 30.70, 36.55,
1989,46, 0.148,302.00, 43.33, 32.58, 37.95,
1989,47, 0.143,300.68, 43.50, 35.45, 39.47,
1989,48, 0.139,299.38, 43.12, 39.10, 41.11,
1989,49, 0.136,298.07, 41.63, 47.18, 44.41,
1989,50, 0.138,296.92, 42.47, 37.87, 40.17,
1989,51, 0.141,296.03, 41.45, 43.41, 42.43,
1989,52, 0.146,295.51, 40.31, 45.59, 42.95,
1990, 1, 0.156,295.35, 37.72, 42.12, 39.92,
1990, 2, 0.170,295.63, 39.40, 35.44, 37.42,
1990, 3, 0.185,296.18, 41.57, 28.79, 35.18,
1990, 4, 0.200,296.65, 42.66, 26.04, 34.35,
1990, 5, 0.216,296.87, 44.28, 29.66, 36.97,
1990, 6, 0.232,297.22, 46.97, 34.69, 40.83,
1990, 7, 0.246,297.82, 49.58, 37.64, 43.61,
1990, 8, 0.257,298.53, 52.34, 40.81, 46.58,
1990, 9, 0.264,299.26, 54.77, 46.07, 50.42,
1990,10, 0.155,310.27, 74.65, 56.95, 65.80,
1990,11, 0.264,301.05, 58.35, 55.66, 57.00,
1990,12, 0.253,302.18, 57.77, 58.17, 57.97,
1990,13, 0.237,303.73, 57.30, 57.27, 57.29,
1990,14, 0.219,305.59, 57.79, 54.71, 56.25,
1990,15, 0.198,307.50, 58.78, 50.61, 54.70,
1990,16, 0.173,309.23, 55.59, 47.56, 51.57,
1990,17, 0.150,310.81, 51.08, 45.97, 48.52,
1990,18, 0.130,312.16, 45.15, 44.59, 44.87,
1990,19, 0.113,313.03, 39.35, 44.72, 42.04,
1990,20, 0.099,313.30, 36.84, 46.99, 41.91,
1990,21, 0.089,313.40, 34.95, 46.69, 40.82,
1990,22, 0.081,313.37, 32.39, 42.87, 37.63,
1990,23, 0.074,312.86, 29.19, 38.92, 34.05,
1990,24, 0.069,311.05, 25.81, 40.87, 33.34,
1990,25, 0.065,308.95, 23.32, 43.01, 33.17,
1990,26, 0.066,307.31, 23.02, 42.82, 32.92,
1990,27, 0.070,305.80, 24.54, 43.47, 34.01,
1990,28, 0.078,304.16, 26.57, 45.70, 36.14,
1990,29, 0.088,302.63, 28.91, 48.97, 38.94,
1990,30, 0.101,301.77, 32.43, 48.54, 40.49,
1990,31, 0.117,301.13, 35.96, 47.11, 41.53,
1990,32, 0.133,300.47, 38.92, 47.70, 43.31,
1990,33, 0.150,300.05, 42.38, 49.61, 46.00,
1990,34, 0.166,300.58, 45.27, 49.11, 47.19,
1990,35, 0.180,301.46, 46.68, 49.62, 48.15,
1990,36, 0.190,302.25, 47.32, 51.82, 49.57,
1990,37, 0.196,302.64, 46.84, 58.56, 52.70,
1990,38, 0.199,302.97, 46.58, 65.41, 56.00,
1990,39, 0.201,303.58, 47.30, 64.91, 56.11,
1990,40, 0.199,303.88, 47.73, 60.23, 53.98,
1990,41, 0.196,303.93, 48.51, 54.91, 51.71,
